1,0
0.9964192988902044,-0.07167393251554022
0.9856410760313322,-0.14407311926839106
0.9675552513951812,-0.21795739666954642
0.9419724875993861,-0.29415877835286874
0.908614842465354,-0.37362535749539716
0.8671015843576879,-0.4574746563488401
0.8169291029049709,-0.5470584614916789
0.7574438667754936,-0.6440354632046859
0.6878085555556579,-0.7504278385411827
0.6069666070039359,-0.8685704034732705
0.5136282996799829,-1.0006458850506272
0.4063589387116953,-1.1468524770408086
0.2840144832923175,-1.2996923405640701
0.14709105346790022,-1.431272395261713
0.0003044326220842986,-1.4869918903640178
-0.14650491623953488,-1.4316971679782553
-0.2834821845765841,-1.3003037910460804
-0.4058892196164299,-1.147474629963989
-0.5132184567529805,-1.0012170280898682
-0.6066108560274125,-0.8690815715909935
-0.6875011904883545,-0.7508859790347332
-0.7571800746839267,-0.6444504020910337
-0.81670502711229,-0.547439229037662
-0.8669141961230751,-0.4578287678088423
-0.9084617921819779,-0.37395892428607946
-0.9418519795208157,-0.2944768141980099
-0.9674659476828563,-0.21826409188910229
-0.9855820272008792,-0.14437208662723086
-0.9963898961726355,-0.07196840378302191
-0.9999999458557866,-0.0002930027307262578
-0.9964485947669078,0.07137945237430443
-0.9857000181180775,0.14377416109573296
-0.9676444464097667,0.21765072809420133
-0.9420928835993589,0.2938407840103048
-0.908767775589824,0.37329185211866683
-0.8672888475988976,0.45712064531919816
-0.8171530421268115,0.5466778232543029
-0.7577075078149148,0.643620685151173
-0.6881157508906074,0.7499699113456162
-0.6073221653925911,0.868059478056608
-0.5140379246959416,1.0000749933624995
-0.40682841854187896,1.146230466832652
-0.2845465466777082,1.2990805860796555
-0.14767703104363666,1.4308463410002026
-0.0009133103605554748,1.486989917835328
0.14591859508306998,1.4321206781012117
0.2829496286868983,1.3009149663222965
0.40541924235425864,1.1480969555268807
0.5128083796517633,1.0017884477800194
0.606254898423979,0.869593005503296
0.6871936430863638,0.75134433892596
0.7569161201660073,0.6448655183045375
0.8164808048068825,0.547820139947678
0.8667266743302805,0.45818299618511815
0.9083086192643216,0.37429259181509433
0.9417313580379073,0.29479493451800776
0.9673765383214363,0.21857085792288466
0.9855228792214695,0.14467111357008547
0.9963603998136823,0.07226292473273063
0.9999998024636654,0.0005860348399221033
0.9964778029101302,-0.07108496080536175
0.9857588734921561,-0.1434751904429145
0.9677335542321508,-0.2173441117290788
0.9422131864270646,-0.2935228579417695
0.9089206059874091,-0.3729584773087181
