1	0
0.999950100479821	0.010477427133203179
0.9998000486381764	0.02097268259594698
0.9995501337342757	0.03145640520995921
0.9992002982187633	0.04193698595525654
0.9987505874257858	0.05241337846207287
0.9982010596195399	0.06288453714852953
0.9975517859773686	0.07334941741696092
0.9968028505691232	0.08380697584981017
0.9959543503328021	0.09425617040500947
0.9950063950464831	0.10469596061076047
0.9939591072965648	0.11512530775963008
0.9928113557947748	0.12555420109276103
0.9915656079216542	0.13596041700556483
0.9902209566337087	0.14635307312650758
0.9887775757933737	0.15673113882555492
0.987235651885526	0.16709358621707598
0.9855953839631215	0.17743939034947795
0.9838569835892721	0.18776752939353736
0.9820206747757965	0.19807698482934677
0.9800866939182887	0.20836674163179716
0.9780552897277395	0.21863578845451864
0.975926723158759	0.2288831178122018
0.9737012673344414	0.23910772626122453
0.9713792074679234	0.24930861457851014
0.9689608407806805	0.25948478793854424
0.9664464764176158	0.26963525608847905
0.9638364353589929	0.27975903352125564
0.9611310503292656	0.2898551396466773
0.9583306657028641	0.29992259896036594
0.955435637406991	0.309960441210539
0.952446332821491	0.3199677015625431
0.9493631306758514	0.32994342076108396
0.9461864209433971	0.3398866452900941
0.9429166047327445	0.34979642753018086
0.9395540941765783	0.3596718259135989
0.9360993123178171	0.3695119050766961
0.9325526929932358	0.37931573600977997
0.928914680714614	0.38908239620435553
0.925185730547477	0.3988109697976891
0.9213663079875041	0.40850054771465166
0.9174568888346722	0.41815022780679906
0.9134579590652092	0.42775911498864916
0.9093700147014271	0.4373263213711166
0.9051935616795129	0.4468509663920688
0.900929115715348	0.4563321769439683
0.8965772021684326	0.4657690874985718
0.8921383559039903	0.47516084022865174
0.8876131211533276	0.484506585126716
0.8830020513725269	0.4938054801206995
0.8783057090995461	0.5030566911866018
0.8735246658098047	0.5122593924580529
0.8686595017703307	0.5214127663327848
0.8637108058925459	0.5305160035759944
0.8586791755837678	0.5395683034205813
0.8535652165975022	0.5485688736642467
0.848369542882606	0.5575169307634465
0.8430927764313944	0.5664116999241843
0.8377355471267703	0.5752524151896447
0.8322984925884513	0.5840383195246546
0.8267822580183697	0.5927686648969769
0.8211874960453204	0.6014427123554316
0.8155148665689333	0.6100597321048481
0.8097650366030414	0.618619003577851
0.8039386801185198	0.6271198155034853
